distancia_cm
15.126
14.715
14.715
14.715
15.126
14.715
15.126
15.126
14.766
14.766
15.246
14.818
14.835
15.298
15.246
14.835
14.835
14.818
14.818
14.835
14.835
14.835
14.818
14.818
14.818
14.835
14.835
14.818
14.818
14.818
14.835
14.835
14.835
14.818
14.818
14.835
14.818
14.835
14.818
14.835
14.818
14.818
14.835
14.835
14.835
14.818
14.835
14.818
14.835
14.835
14.835
14.835
14.835
14.835
14.818
14.835
14.835
14.818
14.835
14.818
14.835
14.818
14.835
14.818
14.818
14.835
14.818
14.835
15.246
15.246
15.246
15.246
15.246
14.835
15.315
14.835
14.818
14.818
14.835
15.246
14.835
14.818
14.835
14.835
14.835
14.818
14.835
14.818
14.818
14.818
14.818
14.818
14.835
14.818
14.835
14.818
14.818
14.835
14.835
14.818
14.818
14.835
14.818
14.818
14.818
14.818
14.835
14.818
14.835
14.835
14.835
14.835
14.835
14.818
14.818
14.818
14.818
14.818
14.818
14.818
14.835
14.818
14.835
14.835
14.835
14.835
14.818
14.818
14.835
14.835
14.835
14.835
14.835
15.246
14.835
14.835
14.818
14.835
14.835
14.835
14.835
14.835
14.835
14.835
14.835
14.835
14.835
14.818
14.835
14.835
14.835
14.835
14.818
14.818
14.835
14.818
14.835
14.818
14.818
14.835
14.835
14.835
14.835
14.835
14.835
14.818
14.818
14.835
14.835
14.835
14.835
14.835
14.835
14.835
14.835
14.818
14.818
14.818
14.818
14.818
14.835
14.818
14.835
14.835
14.835
14.835
14.835
14.835
14.835
14.835
14.835
14.818
14.835
14.818
14.835
14.835
14.818
14.818
14.835
14.835
14.818
14.818
14.835
14.818
14.835
14.818
14.835
14.835
14.835
14.835
14.835
14.835
14.818
14.818
14.818
14.818
14.818
14.835
14.835
14.818
14.835
14.835
14.835
14.835
14.835
14.818
14.818
14.818
14.818
14.835
14.835
14.818
14.818
14.835
14.835
14.818
14.818
14.835
14.835
14.818
14.818
14.818
14.835
15.246
14.818
14.835
15.246
14.835
14.835
14.835
14.835
14.818
14.835
14.818
15.229
14.835
15.246
14.835
15.246
14.835
14.835
14.818
14.835
14.835
14.835
14.835
14.818
14.818
14.835
14.835
14.818
14.835
14.835
14.818
14.818
14.835
14.835
14.835
14.835
14.818
14.818
14.835
14.835
14.818
14.818
14.835
14.818
14.835
14.818
14.835
14.818
14.835
14.835
14.818
14.818
14.835
14.835
14.818
14.835
14.818
14.835
14.835
14.835
14.818
14.818
14.835
14.818
14.835
14.835
14.818
14.835
14.835
14.835
14.835
14.818
14.835
14.818
14.835
14.818
14.835
14.818
14.818
14.835
14.835
14.835
14.818
14.835
14.818
14.835
14.835
14.835
14.818
14.818
14.835
14.835
14.818
14.818
14.818
14.818
14.835
14.818
14.835
14.835
14.818
14.835
14.835
14.818
14.835
14.835
14.835
14.818
14.818
14.818
14.835
14.818
14.818
14.835
14.818
14.835
14.835
14.818
14.818
14.818
14.835
14.835
14.835
14.835
14.818
14.835
14.818
14.818
14.835
14.818
14.835
14.818
14.835
14.818
14.818
14.835
14.835
14.835
14.818
14.818
14.818
14.835
14.835
14.835
14.818
14.818
14.818
14.835
14.835
14.835
14.835
14.835
14.818
14.835
14.835
14.835
14.818
14.818
14.818
14.835
14.835
14.818
14.835
14.835
14.818
14.835
14.818
14.835
14.835
14.818
14.835
14.835
14.835
14.835
14.835
14.818
14.818
14.818
14.835
14.835
14.835
14.835
14.835
14.835
14.835
14.818
14.835
14.835
14.818
14.835
14.818
14.818
14.818
14.835
14.818
14.818
14.835
14.818
14.818
14.835
14.835
14.835
14.835
14.818
14.818
14.818
14.818
14.818
14.835
14.818
14.818
14.835
14.818
14.835
14.818
14.818
15.298
15.246
14.835
14.818
14.818
15.246
14.835
14.835
14.835
15.246
14.835
14.818
14.835
14.835
14.835
14.835
14.835
15.246
14.835
14.835
14.818
14.835
14.835
14.818
14.835
14.835
14.835
14.818
14.835
14.835
14.835
14.818
14.818
14.835
15.246
14.818
14.835
14.835
14.835
14.835
14.835
14.818
14.835
14.818
14.818
14.835
15.246
15.246
14.835
14.835
15.246
14.835
14.818
14.835
14.835
14.835
14.835
14.835
14.818
14.835
14.818
14.835
14.835
14.835
14.835
15.246
14.835
14.835
14.835
14.835
14.818
14.835
14.818
14.835
15.246
15.246
14.818
14.835
15.246
14.835
14.835
14.818
14.835
14.835
14.835
14.818
14.818
15.246
14.835
14.835
15.246
14.835
14.835
15.246
14.835
14.818
14.818
14.818
14.835
14.835
14.835
14.835
