distancia_cm
12.194
12.159
11.731
12.142
11.834
11.731
12.142
12.262
12.142
12.142
12.142
12.245
12.142
12.142
12.091
12.245
12.142
12.142
12.142
12.194
12.142
12.142
11.834
11.834
11.731
12.159
12.262
11.731
12.142
11.731
11.834
11.731
11.731
12.262
11.731
11.731
11.731
11.834
11.731
11.731
11.834
11.731
11.731
11.731
12.262
11.731
11.731
11.834
11.731
12.142
11.731
12.262
11.731
11.731
11.834
11.799
11.731
12.142
11.834
12.142
12.142
12.142
12.245
12.142
11.731
11.834
12.194
12.159
12.142
12.245
12.142
11.731
11.731
12.245
12.142
12.142
12.142
12.262
12.142
12.142
12.245
12.245
12.142
12.142
12.262
11.834
12.159
11.731
12.262
11.731
12.142
11.731
11.834
11.731
12.142
12.245
11.731
12.142
11.731
11.834
11.731
12.142
12.142
12.211
11.731
12.159
11.834
11.731
11.731
11.731
12.245
12.142
11.731
11.834
11.713
11.731
12.142
11.834
12.142
12.142
11.731
12.262
11.731
12.142
12.194
11.713
12.142
11.731
11.834
11.731
11.731
12.262
12.142
12.142
12.091
12.245
12.142
12.142
12.142
12.194
12.142
12.091
12.074
12.194
12.091
12.091
12.194
12.125
12.091
12.091
12.194
12.074
12.091
12.091
12.245
12.142
12.091
12.245
12.245
11.731
12.142
12.262
12.142
12.142
11.731
12.245
12.142
12.142
12.142
12.245
11.731
12.142
11.834
11.816
11.731
11.731
12.245
11.731
11.731
12.262
11.834
11.731
12.159
11.834
11.731
11.731
11.731
12.262
11.731
11.731
11.834
11.713
12.142
12.142
12.245
12.142
11.731
11.834
12.245
12.091
12.142
12.245
11.731
11.731
11.731
12.262
11.731
11.731
11.834
11.731
12.142
11.731
11.834
12.142
11.731
12.262
12.245
12.142
11.731
11.834
11.731
12.142
11.731
11.834
11.731
11.731
11.834
11.731
11.731
11.731
11.834
11.731
11.731
11.834
12.159
12.142
11.731
11.834
12.091
12.142
12.262
12.245
12.142
12.091
12.245
12.142
12.091
12.142
11.834
12.142
11.713
11.731
11.834
11.731
11.731
12.262
11.731
11.731
11.731
11.834
11.731
11.731
11.834
12.142
11.731
11.731
12.245
11.731
11.731
11.834
11.731
11.731
11.731
12.262
11.731
11.731
11.834
11.731
12.159
11.731
11.834
12.142
11.731
12.262
11.731
11.731
11.713
11.834
11.731
11.731
12.262
11.731
12.142
12.142
11.834
11.731
11.731
11.765
11.834
11.731
12.142
12.262
12.142
12.091
11.731
11.834
12.091
12.159
11.834
11.816
11.731
11.731
12.194
12.142
12.142
12.142
12.245
12.142
12.142
11.834
11.834
12.159
12.142
12.245
12.142
12.142
12.142
12.194
11.731
11.731
12.142
11.834
11.731
11.731
11.834
11.731
12.142
11.731
11.834
12.142
11.731
11.834
11.713
12.159
11.731
11.834
11.731
12.142
11.834
11.834
11.731
12.142
11.834
11.731
11.731
11.834
11.834
11.731
11.713
12.245
12.142
12.142
11.731
11.834
12.159
12.142
11.834
11.834
12.159
11.731
11.834
11.731
12.142
12.142
11.834
11.731
12.091
11.834
12.091
12.142
12.142
12.245
12.091
12.142
12.142
12.194
12.142
12.091
12.177
11.834
12.142
12.091
12.262
12.142
12.142
12.142
12.245
12.142
12.142
12.142
12.245
12.142
12.142
12.142
12.194
12.091
12.142
12.125
12.245
12.142
12.091
12.194
12.142
12.142
12.142
12.194
12.142
12.142
12.142
12.262
12.142
11.731
12.142
12.262
12.142
12.142
11.834
11.834
12.142
12.142
12.194
12.142
12.142
12.142
12.245
11.731
11.731
11.834
11.834
12.142
12.142
12.245
12.091
12.142
12.142
12.262
12.091
12.142
12.142
12.245
12.142
12.142
12.091
12.262
12.142
12.142
12.194
12.142
12.142
12.142
12.194
12.142
12.142
12.091
12.245
12.142
12.142
12.142
12.245
12.142
12.142
12.091
12.245
12.091
12.142
12.194
12.142
12.142
12.091
11.834
12.142
12.142
12.142
12.245
12.142
12.142
12.142
12.194
12.142
11.731
11.834
11.731
11.731
11.731
11.834
12.091
11.731
12.262
11.731
12.142
12.142
11.834
11.731
11.731
12.159
11.834
12.142
11.731
11.834
11.731
12.142
11.731
11.834
11.731
11.731
11.834
11.731
12.142
12.142
12.262
12.091
12.142
11.765
12.245
12.142
12.142
12.262
12.211
11.731
11.731
11.834
12.142
12.091
12.091
12.245
12.142
12.142
12.245
11.816
11.731
11.731
11.834
12.142
12.159
11.799
12.245
12.142
12.142
11.834
12.142
12.142
12.091
12.245
12.142
12.142
12.074
12.245
12.142
12.091
12.142
11.834
11.731
11.731
11.834
11.731
12.142
11.731
12.262
12.142
12.142
11.834
11.834
11.731
12.142
12.262
11.731
12.159
12.142
12.245
12.142
11.731
12.177
11.834
11.731
12.159
12.245
11.731
11.731
12.142
11.834
11.731
11.713
12.262
11.731
11.731
12.142
11.834
11.731
12.142
11.799
12.262
11.731
11.731
11.834
11.731
11.731
11.731
11.834
11.713
11.731
11.834
11.748
11.731
11.834
