distancia_cm
22.106
22.055
22.003
22.055
21.643
22.106
21.935
22.089
22.106
21.952
22.106
22.106
22.106
21.643
22.055
22.106
21.952
22.089
22.106
21.935
22.106
22.106
22.106
22.003
22.089
22.106
22.003
22.055
22.106
22.003
22.106
22.106
22.055
21.952
22.055
21.695
21.986
22.106
22.106
22.055
22.106
22.055
22.106
22.003
22.055
22.106
21.575
21.695
22.055
22.106
22.003
22.106
22.106
22.003
22.106
22.106
22.003
22.055
22.055
22.038
21.986
22.106
22.106
21.952
22.055
22.106
22.106
22.106
22.055
22.106
22.003
22.106
22.106
21.952
22.106
22.106
22.106
22.106
22.055
22.106
21.935
22.106
22.038
21.986
22.106
22.106
22.106
22.055
22.038
22.038
21.986
22.055
22.038
21.935
22.055
22.055
22.055
21.986
22.055
22.055
21.986
22.055
22.518
21.952
22.072
22.055
22.055
21.935
22.038
22.038
21.935
22.038
22.055
21.935
22.038
22.038
22.106
21.935
22.055
22.055
21.935
22.089
22.038
22.055
22.038
22.038
22.055
21.952
22.055
22.055
21.935
22.038
22.055
22.038
21.918
22.038
22.038
21.986
22.055
22.038
21.935
22.038
22.038
22.038
21.952
22.055
22.038
21.935
22.038
22.038
22.038
22.038
22.072
22.055
21.952
22.038
22.038
21.935
22.038
22.055
22.038
22.003
22.038
22.055
21.986
22.055
22.055
21.986
22.038
22.038
22.038
21.935
22.038
22.466
21.952
22.055
22.055
22.038
22.038
22.038
22.089
21.952
22.055
22.055
21.935
22.038
22.038
22.089
21.935
22.038
22.055
21.540
22.055
22.038
22.055
22.055
22.055
22.038
21.935
22.038
22.055
21.935
22.055
22.038
22.038
21.952
22.055
22.055
21.935
22.055
22.106
22.038
22.038
22.038
22.038
21.935
22.106
22.038
21.952
22.055
22.055
22.055
21.935
22.055
22.106
21.935
22.038
22.038
21.935
22.089
22.038
22.038
21.935
22.055
22.038
21.986
22.038
22.038
22.055
22.038
22.038
22.055
21.952
22.038
22.038
21.935
22.038
22.089
22.106
22.055
22.055
22.089
21.935
22.055
22.055
21.935
22.038
22.089
22.038
21.952
22.055
22.106
21.952
22.038
22.038
21.935
22.055
22.089
22.055
21.935
22.106
22.089
21.952
22.106
22.106
22.038
22.106
22.055
22.055
21.935
21.643
22.038
21.935
22.089
22.055
22.038
21.935
22.055
22.055
21.986
22.055
22.055
21.935
22.038
22.055
22.055
21.935
22.055
22.038
21.935
22.038
22.038
22.106
22.089
22.038
22.106
21.986
22.038
22.055
21.935
22.089
22.038
22.055
21.952
22.038
22.038
21.935
22.038
22.106
21.935
22.038
22.038
22.038
21.935
22.038
22.055
22.003
22.089
22.106
22.106
22.106
22.089
22.038
21.952
22.055
22.055
21.986
22.106
22.038
22.055
21.986
22.038
22.055
21.935
22.038
22.089
21.935
22.038
22.038
22.038
21.935
22.038
22.055
21.935
22.055
22.055
22.038
22.038
22.038
22.089
21.935
22.038
22.038
21.935
22.106
22.055
22.038
22.003
22.106
22.106
21.935
22.106
22.055
22.003
22.055
21.643
22.055
21.986
22.055
22.106
21.986
22.106
22.089
22.055
22.106
22.106
22.106
22.003
22.106
22.106
21.935
22.106
22.055
22.055
21.643
22.106
22.106
21.935
22.089
22.106
22.003
22.055
21.643
22.106
21.986
22.055
22.055
22.003
22.089
22.106
22.055
22.106
22.038
22.106
22.003
22.055
22.055
22.003
22.038
22.089
22.055
21.935
22.106
22.055
21.952
22.038
22.089
22.003
22.106
22.106
22.106
21.986
22.106
22.089
21.935
22.106
22.055
22.003
22.055
22.089
22.106
22.003
22.106
22.106
22.003
22.089
22.106
22.055
22.106
22.106
22.055
21.986
22.106
22.089
21.986
22.106
22.106
22.106
21.678
22.106
22.106
21.986
21.643
22.055
21.935
22.089
22.089
22.106
22.003
22.106
22.089
21.986
22.055
22.106
21.935
22.055
22.038
22.055
21.952
22.106
22.106
21.935
22.055
22.038
22.055
22.466
22.038
22.055
21.935
22.038
22.038
21.935
22.038
22.038
22.055
22.055
22.038
22.055
21.952
22.038
22.055
21.952
22.038
22.038
22.055
21.935
22.055
22.055
21.935
22.055
22.038
21.935
22.038
22.055
22.055
22.415
22.038
22.038
21.935
22.055
22.038
21.935
22.038
22.038
22.038
21.935
22.038
21.643
21.935
22.106
22.106
21.643
21.540
22.106
22.106
21.986
22.106
22.106
21.986
22.055
22.055
22.089
22.003
22.089
22.089
21.986
22.089
21.643
22.055
22.106
22.106
22.106
21.952
22.038
22.038
21.952
22.106
22.055
22.106
22.106
22.038
22.089
21.986
22.089
22.038
21.986
21.643
22.055
22.038
21.986
22.106
22.089
21.918
22.106
22.106
21.986
22.055
22.106
22.106
21.986
22.106
22.106
22.003
22.106
22.038
21.986
22.089
22.089
22.106
21.986
22.089
22.106
22.003
22.106
22.089
22.038
22.106
22.055
22.089
21.986
22.106
22.106
21.986
22.089
22.106
22.089
22.106
22.106
22.055
21.986
22.106
22.089
22.003
22.106
22.106
22.106
22.072
22.106
22.106
21.986
22.089
22.106
22.003
